uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RR,PNEUMONIA,HOSPITAL,"80 - 89",M,4
RR,PNEUMONIA,OUTRO,"80 - 89",F,1
RR,SEPTICEMIA,HOSPITAL,"80 - 89",F,2
RR,SEPTICEMIA,HOSPITAL,"80 - 89",M,4
RR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RS,OUTRAS,AMBULANCIA,"80 - 89",M,1
RS,OUTRAS,DOMICILIO,"80 - 89",F,815
RS,OUTRAS,DOMICILIO,"80 - 89",I,3
RS,OUTRAS,DOMICILIO,"80 - 89",M,643
RS,OUTRAS,HOSPITAL,"80 - 89",F,1150
RS,OUTRAS,HOSPITAL,"80 - 89",M,905
RS,OUTRAS,IGNORADO,"80 - 89",F,36
RS,OUTRAS,IGNORADO,"80 - 89",M,27
RS,OUTRAS,OUTRO,"80 - 89",F,53
RS,OUTRAS,OUTRO,"80 - 89",M,53
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,145
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,116
RS,OUTRAS,POSTO_SAUDE,"80 - 89",F,1
RS,OUTRAS,VIA_PUBLICA,"80 - 89",F,4
RS,OUTRAS,VIA_PUBLICA,"80 - 89",M,5
RS,COVID,DOMICILIO,"80 - 89",F,33
RS,COVID,DOMICILIO,"80 - 89",M,45
RS,COVID,HOSPITAL,"80 - 89",F,1296
RS,COVID,HOSPITAL,"80 - 89",I,1
RS,COVID,HOSPITAL,"80 - 89",M,1247
RS,COVID,IGNORADO,"80 - 89",F,34
RS,COVID,IGNORADO,"80 - 89",M,30
RS,COVID,OUTRO,"80 - 89",F,6
RS,COVID,OUTRO,"80 - 89",M,10
RS,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,78
RS,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,58
RS,INDETERMINADA,DOMICILIO,"80 - 89",F,17
RS,INDETERMINADA,DOMICILIO,"80 - 89",M,16
RS,INDETERMINADA,HOSPITAL,"80 - 89",F,3
RS,INDETERMINADA,HOSPITAL,"80 - 89",M,7
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,55
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,55
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,226
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,201
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,3
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,3
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,4
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,19
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,15
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
RS,PNEUMONIA,DOMICILIO,"80 - 89",F,40
RS,PNEUMONIA,DOMICILIO,"80 - 89",M,34
RS,PNEUMONIA,HOSPITAL,"80 - 89",F,573
RS,PNEUMONIA,HOSPITAL,"80 - 89",I,1
RS,PNEUMONIA,HOSPITAL,"80 - 89",M,485
RS,PNEUMONIA,IGNORADO,"80 - 89",F,11
RS,PNEUMONIA,IGNORADO,"80 - 89",M,13
RS,PNEUMONIA,OUTRO,"80 - 89",F,7
RS,PNEUMONIA,OUTRO,"80 - 89",M,2
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,44
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,25
RS,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,1
RS,SEPTICEMIA,DOMICILIO,"80 - 89",F,20
RS,SEPTICEMIA,DOMICILIO,"80 - 89",M,14
RS,SEPTICEMIA,HOSPITAL,"80 - 89",F,526
RS,SEPTICEMIA,HOSPITAL,"80 - 89",I,1
RS,SEPTICEMIA,HOSPITAL,"80 - 89",M,328
RS,SEPTICEMIA,IGNORADO,"80 - 89",F,5
RS,SEPTICEMIA,IGNORADO,"80 - 89",M,5
RS,SEPTICEMIA,OUTRO,"80 - 89",F,5
RS,SEPTICEMIA,OUTRO,"80 - 89",M,2
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,35
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,10
RS,SRAG,DOMICILIO,"80 - 89",F,1
RS,SRAG,HOSPITAL,"80 - 89",F,18
RS,SRAG,HOSPITAL,"80 - 89",M,6
RS,SRAG,IGNORADO,"80 - 89",M,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
RS,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
SC,OUTRAS,DOMICILIO,"80 - 89",F,338
SC,OUTRAS,DOMICILIO,"80 - 89",M,307
SC,OUTRAS,HOSPITAL,"80 - 89",F,525
SC,OUTRAS,HOSPITAL,"80 - 89",M,438
SC,OUTRAS,IGNORADO,"80 - 89",F,1
SC,OUTRAS,IGNORADO,"80 - 89",M,2
SC,OUTRAS,OUTRO,"80 - 89",F,23
SC,OUTRAS,OUTRO,"80 - 89",M,12
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,33
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,30
SC,OUTRAS,VIA_PUBLICA,"80 - 89",F,1
SC,OUTRAS,VIA_PUBLICA,"80 - 89",M,5
SC,COVID,DOMICILIO,"80 - 89",F,25
SC,COVID,DOMICILIO,"80 - 89",M,15
SC,COVID,HOSPITAL,"80 - 89",F,597
SC,COVID,HOSPITAL,"80 - 89",I,1
SC,COVID,HOSPITAL,"80 - 89",M,621
SC,COVID,IGNORADO,"80 - 89",F,1
SC,COVID,IGNORADO,"80 - 89",M,1
SC,COVID,OUTRO,"80 - 89",F,3
SC,COVID,OUTRO,"80 - 89",M,7
SC,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,22
SC,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,16
SC,INDETERMINADA,DOMICILIO,"80 - 89",F,5
SC,INDETERMINADA,DOMICILIO,"80 - 89",M,10
SC,INDETERMINADA,HOSPITAL,"80 - 89",F,4
SC,INDETERMINADA,HOSPITAL,"80 - 89",M,2
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,21
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,27
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,86
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,99
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,3
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,3
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
SC,PNEUMONIA,DOMICILIO,"80 - 89",F,26
SC,PNEUMONIA,DOMICILIO,"80 - 89",M,27
SC,PNEUMONIA,HOSPITAL,"80 - 89",F,234
SC,PNEUMONIA,HOSPITAL,"80 - 89",M,231
SC,PNEUMONIA,IGNORADO,"80 - 89",M,1
SC,PNEUMONIA,OUTRO,"80 - 89",F,2
SC,PNEUMONIA,OUTRO,"80 - 89",M,2
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,8
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,5
SC,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
SC,SEPTICEMIA,DOMICILIO,"80 - 89",F,6
SC,SEPTICEMIA,DOMICILIO,"80 - 89",M,9
SC,SEPTICEMIA,HOSPITAL,"80 - 89",F,224
SC,SEPTICEMIA,HOSPITAL,"80 - 89",I,1
SC,SEPTICEMIA,HOSPITAL,"80 - 89",M,151
SC,SEPTICEMIA,OUTRO,"80 - 89",M,2
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
SC,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,1
SC,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
SC,SRAG,DOMICILIO,"80 - 89",F,1
SC,SRAG,HOSPITAL,"80 - 89",F,8
SC,SRAG,HOSPITAL,"80 - 89",M,7
SE,OUTRAS,DOMICILIO,"80 - 89",F,84
SE,OUTRAS,DOMICILIO,"80 - 89",M,71
SE,OUTRAS,HOSPITAL,"80 - 89",F,66
SE,OUTRAS,HOSPITAL,"80 - 89",M,71
SE,OUTRAS,IGNORADO,"80 - 89",F,1
SE,OUTRAS,OUTRO,"80 - 89",F,1
SE,OUTRAS,OUTRO,"80 - 89",M,3
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,56
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,49
SE,OUTRAS,VIA_PUBLICA,"80 - 89",M,2
SE,COVID,DOMICILIO,"80 - 89",F,6
SE,COVID,DOMICILIO,"80 - 89",M,8
SE,COVID,HOSPITAL,"80 - 89",F,124
SE,COVID,HOSPITAL,"80 - 89",M,105
SE,COVID,IGNORADO,"80 - 89",F,1
SE,COVID,IGNORADO,"80 - 89",M,3
SE,COVID,OUTRO,"80 - 89",M,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,6
SE,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,14
SE,COVID,VIA_PUBLICA,"80 - 89",F,1
SE,INDETERMINADA,DOMICILIO,"80 - 89",F,3
SE,INDETERMINADA,DOMICILIO,"80 - 89",M,3
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,2
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,5
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,15
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,16
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,8
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SE,PNEUMONIA,DOMICILIO,"80 - 89",M,1
SE,PNEUMONIA,HOSPITAL,"80 - 89",F,31
SE,PNEUMONIA,HOSPITAL,"80 - 89",M,31
SE,PNEUMONIA,IGNORADO,"80 - 89",M,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
SE,SEPTICEMIA,DOMICILIO,"80 - 89",F,6
SE,SEPTICEMIA,DOMICILIO,"80 - 89",M,2
SE,SEPTICEMIA,HOSPITAL,"80 - 89",F,54
SE,SEPTICEMIA,HOSPITAL,"80 - 89",M,39
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
SE,SRAG,HOSPITAL,"80 - 89",M,4
SE,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SP,OUTRAS,AMBULANCIA,"80 - 89",F,1
SP,OUTRAS,DOMICILIO,"80 - 89",F,2160
SP,OUTRAS,DOMICILIO,"80 - 89",I,5
SP,OUTRAS,DOMICILIO,"80 - 89",M,1792
SP,OUTRAS,HOSPITAL,"80 - 89",F,3467
SP,OUTRAS,HOSPITAL,"80 - 89",I,6
SP,OUTRAS,HOSPITAL,"80 - 89",M,2930
SP,OUTRAS,IGNORADO,"80 - 89",F,30
SP,OUTRAS,IGNORADO,"80 - 89",I,167
SP,OUTRAS,IGNORADO,"80 - 89",M,31
SP,OUTRAS,OUTRO,"80 - 89",F,217
SP,OUTRAS,OUTRO,"80 - 89",I,2
SP,OUTRAS,OUTRO,"80 - 89",M,150
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,363
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,291
SP,OUTRAS,POSTO_SAUDE,"80 - 89",F,8
SP,OUTRAS,POSTO_SAUDE,"80 - 89",M,5
SP,OUTRAS,VIA_PUBLICA,"80 - 89",F,18
SP,OUTRAS,VIA_PUBLICA,"80 - 89",M,21
SP,COVID,DOMICILIO,"80 - 89",F,100
SP,COVID,DOMICILIO,"80 - 89",M,104
SP,COVID,HOSPITAL,"80 - 89",F,4188
SP,COVID,HOSPITAL,"80 - 89",I,1
SP,COVID,HOSPITAL,"80 - 89",M,4478
SP,COVID,IGNORADO,"80 - 89",F,19
SP,COVID,IGNORADO,"80 - 89",M,18
SP,COVID,OUTRO,"80 - 89",F,43
SP,COVID,OUTRO,"80 - 89",M,34
SP,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,188
SP,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,215
SP,COVID,POSTO_SAUDE,"80 - 89",F,6
SP,COVID,POSTO_SAUDE,"80 - 89",M,6
SP,COVID,VIA_PUBLICA,"80 - 89",F,2
SP,COVID,VIA_PUBLICA,"80 - 89",M,1
SP,INDETERMINADA,DOMICILIO,"80 - 89",F,37
SP,INDETERMINADA,DOMICILIO,"80 - 89",M,39
SP,INDETERMINADA,HOSPITAL,"80 - 89",F,16
SP,INDETERMINADA,HOSPITAL,"80 - 89",M,15
SP,INDETERMINADA,IGNORADO,"80 - 89",M,1
SP,INDETERMINADA,OUTRO,"80 - 89",F,3
SP,INDETERMINADA,OUTRO,"80 - 89",M,2
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,5
SP,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"80 - 89",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,142
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,136
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,801
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,600
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,8
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,23
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,20
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,79
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,73
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",F,1
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",M,4
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,3
SP,PNEUMONIA,DOMICILIO,"80 - 89",F,100
SP,PNEUMONIA,DOMICILIO,"80 - 89",M,97
SP,PNEUMONIA,HOSPITAL,"80 - 89",F,2288
SP,PNEUMONIA,HOSPITAL,"80 - 89",M,2059
SP,PNEUMONIA,IGNORADO,"80 - 89",F,7
SP,PNEUMONIA,IGNORADO,"80 - 89",M,10
SP,PNEUMONIA,OUTRO,"80 - 89",F,40
SP,PNEUMONIA,OUTRO,"80 - 89",M,27
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,123
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,102
SP,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,3
SP,PNEUMONIA,POSTO_SAUDE,"80 - 89",M,1
SP,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
SP,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,2
SP,SEPTICEMIA,DOMICILIO,"80 - 89",F,72
SP,SEPTICEMIA,DOMICILIO,"80 - 89",M,44
SP,SEPTICEMIA,HOSPITAL,"80 - 89",F,1819
SP,SEPTICEMIA,HOSPITAL,"80 - 89",M,1219
SP,SEPTICEMIA,IGNORADO,"80 - 89",F,1
SP,SEPTICEMIA,IGNORADO,"80 - 89",M,3
SP,SEPTICEMIA,OUTRO,"80 - 89",F,21
SP,SEPTICEMIA,OUTRO,"80 - 89",M,18
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,100
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,69
SP,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,1
SP,SEPTICEMIA,POSTO_SAUDE,"80 - 89",M,1
SP,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,1
SP,SRAG,DOMICILIO,"80 - 89",F,1
SP,SRAG,DOMICILIO,"80 - 89",M,3
SP,SRAG,HOSPITAL,"80 - 89",F,81
SP,SRAG,HOSPITAL,"80 - 89",M,98
SP,SRAG,OUTRO,"80 - 89",F,4
SP,SRAG,OUTRO,"80 - 89",M,3
SP,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,6
SP,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,6
TO,OUTRAS,DOMICILIO,"80 - 89",F,37
TO,OUTRAS,DOMICILIO,"80 - 89",M,66
TO,OUTRAS,HOSPITAL,"80 - 89",F,38
TO,OUTRAS,HOSPITAL,"80 - 89",M,49
TO,OUTRAS,IGNORADO,"80 - 89",F,1
TO,OUTRAS,IGNORADO,"80 - 89",M,1
TO,OUTRAS,OUTRO,"80 - 89",F,1
TO,OUTRAS,OUTRO,"80 - 89",M,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
TO,OUTRAS,POSTO_SAUDE,"80 - 89",M,2
TO,OUTRAS,VIA_PUBLICA,"80 - 89",F,1
TO,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
TO,COVID,DOMICILIO,"80 - 89",F,3
TO,COVID,HOSPITAL,"80 - 89",F,76
TO,COVID,HOSPITAL,"80 - 89",I,1
TO,COVID,HOSPITAL,"80 - 89",M,103
TO,COVID,IGNORADO,"80 - 89",M,1
TO,COVID,OUTRO,"80 - 89",F,1
TO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
TO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
TO,INDETERMINADA,DOMICILIO,"80 - 89",F,1
TO,INDETERMINADA,DOMICILIO,"80 - 89",M,2
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,10
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,5
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,7
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,9
TO,PNEUMONIA,DOMICILIO,"80 - 89",F,6
TO,PNEUMONIA,DOMICILIO,"80 - 89",M,5
TO,PNEUMONIA,HOSPITAL,"80 - 89",F,26
TO,PNEUMONIA,HOSPITAL,"80 - 89",M,37
TO,PNEUMONIA,OUTRO,"80 - 89",F,1
TO,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
TO,SEPTICEMIA,DOMICILIO,"80 - 89",F,3
TO,SEPTICEMIA,DOMICILIO,"80 - 89",M,1
TO,SEPTICEMIA,HOSPITAL,"80 - 89",F,15
TO,SEPTICEMIA,HOSPITAL,"80 - 89",M,24
TO,SRAG,DOMICILIO,"80 - 89",M,1
TO,SRAG,HOSPITAL,"80 - 89",F,2
TO,SRAG,HOSPITAL,"80 - 89",M,1
AC,OUTRAS,DOMICILIO,"90 - 99",F,13
AC,OUTRAS,DOMICILIO,"90 - 99",M,10
AC,OUTRAS,HOSPITAL,"90 - 99",F,9
AC,OUTRAS,HOSPITAL,"90 - 99",M,11
AC,OUTRAS,OUTRO,"90 - 99",F,3
AC,OUTRAS,OUTRO,"90 - 99",M,2
AC,COVID,DOMICILIO,"90 - 99",F,3
AC,COVID,DOMICILIO,"90 - 99",M,4
AC,COVID,HOSPITAL,"90 - 99",F,13
AC,COVID,HOSPITAL,"90 - 99",M,17
AC,COVID,OUTRO,"90 - 99",F,3
AC,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AC,INDETERMINADA,DOMICILIO,"90 - 99",F,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
AC,PNEUMONIA,DOMICILIO,"90 - 99",F,1
AC,PNEUMONIA,HOSPITAL,"90 - 99",F,6
AC,PNEUMONIA,HOSPITAL,"90 - 99",M,7
AC,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
AC,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
AC,SEPTICEMIA,HOSPITAL,"90 - 99",F,2
AC,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
AL,OUTRAS,DOMICILIO,"90 - 99",F,108
AL,OUTRAS,DOMICILIO,"90 - 99",M,64
AL,OUTRAS,HOSPITAL,"90 - 99",F,30
AL,OUTRAS,HOSPITAL,"90 - 99",M,22
AL,OUTRAS,OUTRO,"90 - 99",M,1
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
AL,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
AL,COVID,DOMICILIO,"90 - 99",M,1
AL,COVID,HOSPITAL,"90 - 99",F,30
AL,COVID,HOSPITAL,"90 - 99",M,21
AL,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,17
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,10
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,8
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,5
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AL,PNEUMONIA,DOMICILIO,"90 - 99",F,7
AL,PNEUMONIA,DOMICILIO,"90 - 99",M,2
AL,PNEUMONIA,HOSPITAL,"90 - 99",F,34
AL,PNEUMONIA,HOSPITAL,"90 - 99",M,19
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AL,SEPTICEMIA,DOMICILIO,"90 - 99",F,5
AL,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
AL,SEPTICEMIA,HOSPITAL,"90 - 99",F,26
AL,SEPTICEMIA,HOSPITAL,"90 - 99",M,12
AL,SRAG,DOMICILIO,"90 - 99",F,2
AL,SRAG,DOMICILIO,"90 - 99",M,1
AL,SRAG,HOSPITAL,"90 - 99",F,5
AM,OUTRAS,DOMICILIO,"90 - 99",F,104
AM,OUTRAS,DOMICILIO,"90 - 99",M,75
AM,OUTRAS,HOSPITAL,"90 - 99",F,42
AM,OUTRAS,HOSPITAL,"90 - 99",M,13
AM,OUTRAS,IGNORADO,"90 - 99",F,2
AM,OUTRAS,OUTRO,"90 - 99",F,2
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AM,COVID,DOMICILIO,"90 - 99",F,22
AM,COVID,DOMICILIO,"90 - 99",M,13
AM,COVID,HOSPITAL,"90 - 99",F,90
AM,COVID,HOSPITAL,"90 - 99",M,59
AM,COVID,OUTRO,"90 - 99",F,4
AM,COVID,OUTRO,"90 - 99",M,1
AM,INDETERMINADA,DOMICILIO,"90 - 99",F,3
AM,INDETERMINADA,DOMICILIO,"90 - 99",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,9
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,3
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,10
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,6
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
AM,PNEUMONIA,DOMICILIO,"90 - 99",F,7
AM,PNEUMONIA,DOMICILIO,"90 - 99",M,3
AM,PNEUMONIA,HOSPITAL,"90 - 99",F,25
AM,PNEUMONIA,HOSPITAL,"90 - 99",M,25
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
AM,SEPTICEMIA,HOSPITAL,"90 - 99",F,16
AM,SEPTICEMIA,HOSPITAL,"90 - 99",M,7
AM,SRAG,DOMICILIO,"90 - 99",F,4
AM,SRAG,DOMICILIO,"90 - 99",M,3
AM,SRAG,HOSPITAL,"90 - 99",F,13
AM,SRAG,HOSPITAL,"90 - 99",M,11
AP,OUTRAS,DOMICILIO,"90 - 99",F,6
AP,OUTRAS,DOMICILIO,"90 - 99",M,4
AP,OUTRAS,HOSPITAL,"90 - 99",F,4
AP,OUTRAS,HOSPITAL,"90 - 99",M,6
AP,COVID,HOSPITAL,"90 - 99",F,6
AP,COVID,HOSPITAL,"90 - 99",M,6
AP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,2
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
AP,PNEUMONIA,DOMICILIO,"90 - 99",M,1
AP,PNEUMONIA,HOSPITAL,"90 - 99",F,2
AP,PNEUMONIA,OUTRO,"90 - 99",M,1
AP,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
BA,OUTRAS,DOMICILIO,"90 - 99",F,720
BA,OUTRAS,DOMICILIO,"90 - 99",M,451
BA,OUTRAS,HOSPITAL,"90 - 99",F,314
BA,OUTRAS,HOSPITAL,"90 - 99",M,182
BA,OUTRAS,IGNORADO,"90 - 99",F,3
BA,OUTRAS,IGNORADO,"90 - 99",M,1
BA,OUTRAS,OUTRO,"90 - 99",F,20
BA,OUTRAS,OUTRO,"90 - 99",M,11
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,44
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,22
BA,OUTRAS,VIA_PUBLICA,"90 - 99",F,7
BA,OUTRAS,VIA_PUBLICA,"90 - 99",M,6
BA,COVID,DOMICILIO,"90 - 99",F,13
BA,COVID,DOMICILIO,"90 - 99",M,15
BA,COVID,HOSPITAL,"90 - 99",F,243
BA,COVID,HOSPITAL,"90 - 99",M,210
BA,COVID,OUTRO,"90 - 99",F,3
BA,COVID,OUTRO,"90 - 99",M,2
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,21
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
BA,INDETERMINADA,DOMICILIO,"90 - 99",F,3
